ego	alter	pair	tie	village_code_ego	village_code_alter	T2	T1
enz0-e8590e7c-417e-4985-a8dd-2280ae4c91f7	blkH-6152c132-7c22-4a5e-ab9d-3709e23393cc	----------00001111222222233333444455556777778888999999aaaabbccccccdddeeeeeeefHklnz	none	26	26	0.08450704225352113	0.16666666666666666
enz0-e8590e7c-417e-4985-a8dd-2280ae4c91f7	blkH-24744230-1b97-4195-abb5-84936afd87fa	----------000011112222334444444455556777777888888999999aaaaabbbbccdddeeeeefffHklnz	yes	26	26	0.1864406779661017	0.05172413793103448
enz0-e8590e7c-417e-4985-a8dd-2280ae4c91f7	Ers1-cca8acef-45c8-40c3-ace3-48ae3e298aae	----------0000111222333444444555777888888889999aaaaaaaaccccccccddeeeeeeeeeeEffnrsz	none	26	26	0.05	0.09375
Obit-f4273573-4bef-47db-a0a6-a90dd75fea3a	enz0-f05ca85d-82e0-40e0-abe7-0b0e96a9ba38	----------000000000223333444455556677777888999aaaaaaaaabbbbbbcddddeeeeeeeffffinOtz	none	26	26	0.05	0.0136986301369863
Obit-f4273573-4bef-47db-a0a6-a90dd75fea3a	Ers1-340e84bd-06ba-4fb5-99ed-4a46dfffdb65	----------0000123333444444445555666677778999aaaaaaabbbbbbbdddddddeeeeEfffffffiOrst	yes	26	26	0	0
Obit-f4273573-4bef-47db-a0a6-a90dd75fea3a	Ers1-f3027bcc-c8c2-474e-af33-f14324abcbe6	----------00011222233333334444444556677777789aaaaaaabbbbbbcccccdddeeeeEffffffiOrst	none	26	26	0.029411764705882353	0.046875
Obit-f4273573-4bef-47db-a0a6-a90dd75fea3a	enz0-ce7dad59-da03-48d6-9649-40202eba50aa	----------0000000222333344444455556667777789999aaaaaaaaaabbbbcdddddddeeeeefffinOtz	yes	26	26	0.18181818181818182	0.08163265306122448
Obit-f4273573-4bef-47db-a0a6-a90dd75fea3a	1138021f-5f85-44c5-8a95-ed6ba3e0a277	---------000011122233333444445555556677777788899aaaaaaaabbbbcddddeeeefffffiOt	none	26	26	0.04	0.023255813953488372
Obit-f4273573-4bef-47db-a0a6-a90dd75fea3a	blkH-c58c6cc8-9f1e-4d48-be2f-389e41f01397	----------0001112233333444444555667777788889999aaaaabbbbbccccddddeeeeeffffffHiklOt	none	26	26	0.10869565217391304	0.05405405405405406
Obit-f4273573-4bef-47db-a0a6-a90dd75fea3a	enz0-e8590e7c-417e-4985-a8dd-2280ae4c91f7	----------000001122233344444455556777777788889999aaaaaaabbbccdddddeeeeeeeffffinOtz	none	26	26	0.027777777777777776	0.023255813953488372
Obit-f4273573-4bef-47db-a0a6-a90dd75fea3a	enz0-54c4a166-642d-4707-9dd9-eac58c3452b0	----------0000012223333444444445555566667777778999aaaaaaabbbbcccddddddeeeefffinOtz	yes	26	26	0.0625	0.11363636363636363
blkH-c58c6cc8-9f1e-4d48-be2f-389e41f01397	4lo4-ebedba06-2a6f-48ce-9501-3e8f248b3726	----------00011112222333344444445566667788888889999aabbbbbcccccddeeeeeeefffffHkllo	none	26	26	0.14285714285714285	0.034482758620689655
blkH-c58c6cc8-9f1e-4d48-be2f-389e41f01397	blkH-76ab9730-78c6-416e-b93b-60f97275edea	----------00011112233334444556666677777788888999999aabbbbbbcccccddeeeeeeffffHHkkll	none	26	26	0.034482758620689655	0.07692307692307693
Ers1-72d1ba90-ff2b-4c74-8df8-9d8d03a429a3	blkH-c58c6cc8-9f1e-4d48-be2f-389e41f01397	----------0001111122223333444444567778888888999999aaabbbbcccccdddddeeeEffffffHklrs	none	26	26	0.07042253521126761	0.07792207792207792
blkH-c58c6cc8-9f1e-4d48-be2f-389e41f01397	blkH-f76107be-0a15-446b-8f07-b58b8379db6e	----------00001111123334444455566667777788888889999abbbbbbbbccccddeeeeefffffHHkkll	none	26	26	0.17142857142857143	0.010526315789473684
Ers1-7806f172-80e6-4092-a88f-8b00cf13858f	blkH-c58c6cc8-9f1e-4d48-be2f-389e41f01397	----------000000111111222333444455666777888888888889999abbbcccccdeeeeEfffffffHklrs	none	26	26	0.07272727272727272	0.05454545454545454
blkH-c58c6cc8-9f1e-4d48-be2f-389e41f01397	+VY8-e18947a2-ea9f-47f1-a5da-3a44b940df6f	----------+001111122333444444445566777888888999999aaaaabbbccccdddeeeeefffffffHklVY	none	26	26	0.10227272727272728	0.08045977011494253
Ers1-a43543cc-bd07-4aba-812f-42abc3517f28	blkH-c58c6cc8-9f1e-4d48-be2f-389e41f01397	----------0011111122223333344444445556777888888999aaaabbbbbcccccccddeeeEfffffHklrs	none	26	26	0	0
blkH-c58c6cc8-9f1e-4d48-be2f-389e41f01397	enz0-0d3f9285-2398-47e6-aca2-ada2c6a8fc09	----------0000111222223333444455666778888888999999aaaaabbcccccccdddeeeeefffffHklnz	none	26	26	0.1875	0.05555555555555555
blkH-c58c6cc8-9f1e-4d48-be2f-389e41f01397	blkH-6152c132-7c22-4a5e-ab9d-3709e23393cc	----------001111122222233333334444555667778888999999aabbbbccccccccddeeeeefffHHkkll	none	26	26	0.0641025641025641	0.13114754098360656
blkH-c58c6cc8-9f1e-4d48-be2f-389e41f01397	blkH-24744230-1b97-4195-abb5-84936afd87fa	----------0011111222333344444444555667777888888999999aaabbbbbbccccddeeefffffHHkkll	none	26	26	0.10144927536231885	0.056338028169014086
blkH-c58c6cc8-9f1e-4d48-be2f-389e41f01397	Ers1-cca8acef-45c8-40c3-ace3-48ae3e298aae	----------00111122333334444445567888888889999aaaaaabbccccccccccdeeeeeeeeEffffHklrs	none	26	26	0.05714285714285714	0.03571428571428571
Obit-fc75cb92-69fd-4c9d-b4b2-862b62443026	enz0-f05ca85d-82e0-40e0-abe7-0b0e96a9ba38	----------0000000022222233444445556666677888899999aaaabbbbbbbbccccdddeeeeefffinOtz	none	26	26	0	0
Obit-fc75cb92-69fd-4c9d-b4b2-862b62443026	Ers1-340e84bd-06ba-4fb5-99ed-4a46dfffdb65	----------00012222233444444444555666666678899999aabbbbbbbbbcccddddddeeEffffffiOrst	none	26	26	0	0.045454545454545456
Obit-fc75cb92-69fd-4c9d-b4b2-862b62443026	Ers1-f3027bcc-c8c2-474e-af33-f14324abcbe6	----------001122222222333334444444456666677788999aabbbbbbbbccccccccddeeEfffffiOrst	none	26	26	0.038461538461538464	0.04
Obit-fc75cb92-69fd-4c9d-b4b2-862b62443026	enz0-ce7dad59-da03-48d6-9649-40202eba50aa	----------00000022222223344444445556666667788999999aaaaabbbbbbccccddddddeeeffinOtz	none	26	26	0.1111111111111111	0.125
Obit-fc75cb92-69fd-4c9d-b4b2-862b62443026	1138021f-5f85-44c5-8a95-ed6ba3e0a277	---------0001112222222333444444555556666677788889999aaabbbbbbccccdddeeffffiOt	none	26	26	0	0
blkH-c58c6cc8-9f1e-4d48-be2f-389e41f01397	Obit-fc75cb92-69fd-4c9d-b4b2-862b62443026	----------00111222222333444444455666667788888999999bbbbbbbcccccccdddeeefffffHiklOt	none	26	26	0.09090909090909091	0.06818181818181818
enz0-e8590e7c-417e-4985-a8dd-2280ae4c91f7	Obit-fc75cb92-69fd-4c9d-b4b2-862b62443026	----------0000112222222344444445556666777788888999999aabbbbbcccccddddeeeeefffinOtz	none	26	26	0.038461538461538464	0.023809523809523808
enz0-54c4a166-642d-4707-9dd9-eac58c3452b0	Obit-fc75cb92-69fd-4c9d-b4b2-862b62443026	----------00001222222233444444444555566666667778899999aabbbbbbccccccdddddeeffinOtz	none	26	26	0.037037037037037035	0.07142857142857142
Obit-f4273573-4bef-47db-a0a6-a90dd75fea3a	Obit-fc75cb92-69fd-4c9d-b4b2-862b62443026	----------00022222233334444444555666667777789999aaaaabbbbbbbbcccdddddeefffffiiOOtt	none	26	26	0.05	0.05263157894736842
Ers1-6c7a44c9-d717-4079-88f6-2fad304fe27d	enz0-f05ca85d-82e0-40e0-abe7-0b0e96a9ba38	----------00000000011222334444455666777777888889999aaaaaabbbcccddddeeeeeeEffffnrsz	none	26	26	0	0
Ers1-6c7a44c9-d717-4079-88f6-2fad304fe27d	Ers1-340e84bd-06ba-4fb5-99ed-4a46dfffdb65	----------000011122334444444445566666777778889999aaaabbbbccdddddddeeeEEfffffffrrss	none	26	26	0	0
Ers1-6c7a44c9-d717-4079-88f6-2fad304fe27d	Ers1-f3027bcc-c8c2-474e-af33-f14324abcbe6	----------0001111222223333344444444666777777788899aaaabbbcccccccdddeeeEEffffffrrss	none	26	26	0.07142857142857142	0.043478260869565216
Ers1-6c7a44c9-d717-4079-88f6-2fad304fe27d	enz0-ce7dad59-da03-48d6-9649-40202eba50aa	----------000000011222233444444455666677777788899999aaaaaaabcccdddddddeeeeEfffnrsz	yes	26	26	0.08695652173913043	0
Ers1-6c7a44c9-d717-4079-88f6-2fad304fe27d	1138021f-5f85-44c5-8a95-ed6ba3e0a277	---------00001111122223334444445555666777777788888999aaaaabcccddddeeeEfffffrs	none	26	26	0.0625	0
Ers1-6c7a44c9-d717-4079-88f6-2fad304fe27d	blkH-c58c6cc8-9f1e-4d48-be2f-389e41f01397	----------000111112223334444444566677777788888899999aabbccccccddddeeeeEffffffHklrs	yes	26	26	0.05714285714285714	0.046511627906976744
Ers1-6c7a44c9-d717-4079-88f6-2fad304fe27d	enz0-e8590e7c-417e-4985-a8dd-2280ae4c91f7	----------00000111122223444444455667777777788888899999aaaaccccdddddeeeeeeEffffnrsz	none	26	26	0	0.11904761904761904
Ers1-6c7a44c9-d717-4079-88f6-2fad304fe27d	enz0-54c4a166-642d-4707-9dd9-eac58c3452b0	----------000001112222334444444445556666677777778889999aaaabcccccddddddeeeEfffnrsz	none	26	26	0.06666666666666667	0.029411764705882353
Obit-f4273573-4bef-47db-a0a6-a90dd75fea3a	Ers1-6c7a44c9-d717-4079-88f6-2fad304fe27d	----------000011222333344444445566677777777788999aaaaaaabbbccddddddeeeEffffffiOrst	none	26	26	0.08333333333333333	0.08571428571428572
Ers1-6c7a44c9-d717-4079-88f6-2fad304fe27d	Obit-fc75cb92-69fd-4c9d-b4b2-862b62443026	----------0001122222223344444444566666677777788899999aabbbbbcccccdddddeEfffffiOrst	none	26	26	0.0625	0.058823529411764705
Obit-f30ebf90-d81d-44c0-b6c7-0d72bb357a67	4lo4-ebedba06-2a6f-48ce-9501-3e8f248b3726	----------0000001122223333444444556666677777888899aaabbbbbbbbcccddddeeeeeffffiloOt	none	26	26	0	0.0625
Obit-f30ebf90-d81d-44c0-b6c7-0d72bb357a67	blkH-76ab9730-78c6-416e-b93b-60f97275edea	----------0000001122333344455666666777777777889999aaabbbbbbbbbcccddddeeeefffHiklOt	none	26	26	0	0.04
Ers1-72d1ba90-ff2b-4c74-8df8-9d8d03a429a3	Obit-f30ebf90-d81d-44c0-b6c7-0d72bb357a67	----------000000111222233334444456677777788889999aaaabbbbbbbcccdddddddeEfffffiOrst	none	26	26	0	0.018867924528301886
Obit-f30ebf90-d81d-44c0-b6c7-0d72bb357a67	blkH-f76107be-0a15-446b-8f07-b58b8379db6e	----------0000000111233344445556666677777777888899aabbbbbbbbbbbccddddeeeffffHiklOt	none	26	26	0.09090909090909091	0.056338028169014086
Ers1-7806f172-80e6-4092-a88f-8b00cf13858f	Obit-f30ebf90-d81d-44c0-b6c7-0d72bb357a67	----------00000000011112223334445566667777778888888899aabbbbbbcccdddeeEffffffiOrst	none	26	26	0.2727272727272727	0.08333333333333333
Obit-f30ebf90-d81d-44c0-b6c7-0d72bb357a67	+VY8-e18947a2-ea9f-47f1-a5da-3a44b940df6f	----------+00000111223334444444556667777778889999aaaaaabbbbbbccdddddeeeffffffiOtVY	none	26	26	0	0.07936507936507936
Ers1-a43543cc-bd07-4aba-812f-42abc3517f28	Obit-f30ebf90-d81d-44c0-b6c7-0d72bb357a67	----------000001111222233333444444555667777778889aaaaabbbbbbbbcccccddddeEffffiOrst	none	26	26	0	0.029411764705882353
Obit-f30ebf90-d81d-44c0-b6c7-0d72bb357a67	enz0-0d3f9285-2398-47e6-aca2-ada2c6a8fc09	----------000000012222233334445566667777788889999aaaaaabbbbbcccccdddddeeeffffinOtz	none	26	26	0	0
Obit-f30ebf90-d81d-44c0-b6c7-0d72bb357a67	blkH-6152c132-7c22-4a5e-ab9d-3709e23393cc	----------00000111222222333333344455566677777789999aaabbbbbbbccccccddddeeeffHiklOt	none	26	26	0	0.02127659574468085
Obit-f30ebf90-d81d-44c0-b6c7-0d72bb357a67	blkH-24744230-1b97-4195-abb5-84936afd87fa	----------000001112223333444444455566677777778889999aaaabbbbbbbbbccddddeffffHiklOt	none	26	26	0.08333333333333333	0.08196721311475409
Obit-f30ebf90-d81d-44c0-b6c7-0d72bb357a67	Ers1-cca8acef-45c8-40c3-ace3-48ae3e298aae	----------0000011223333344444556677778888899aaaaaaabbbbbccccccccdddeeeeeeEfffiOrst	none	26	26	0	0.06060606060606061
Obit-f30ebf90-d81d-44c0-b6c7-0d72bb357a67	enz0-e8590e7c-417e-4985-a8dd-2280ae4c91f7	----------00000001112223344444555667777777888889999aaabbbbbccccdddddeeeeeefffinOtz	none	26	26	0	0.0625
Obit-f30ebf90-d81d-44c0-b6c7-0d72bb357a67	blkH-c58c6cc8-9f1e-4d48-be2f-389e41f01397	----------000001111223333444445566677777888889999abbbbbbbccccccddddeeeefffffHiklOt	none	26	26	0.08333333333333333	0.016666666666666666
4lo4-ebedba06-2a6f-48ce-9501-3e8f248b3726	enz0-f05ca85d-82e0-40e0-abe7-0b0e96a9ba38	----------0000000001222233344444555666677888888999aaaaaabbbbbbccddeeeeeeeeeffflnoz	none	26	26	0	0.02857142857142857
enz0-f05ca85d-82e0-40e0-abe7-0b0e96a9ba38	blkH-76ab9730-78c6-416e-b93b-60f97275edea	----------0000000001223334455566666777777888899999aaaaaabbbbbbbccddeeeeeeeeffHklnz	none	26	26	0	0.018518518518518517
Ers1-72d1ba90-ff2b-4c74-8df8-9d8d03a429a3	enz0-f05ca85d-82e0-40e0-abe7-0b0e96a9ba38	----------000000000112222333444455677788888899999aaaaaaabbbbbccdddddeeeeeEffffnrsz	none	26	26	0.05405405405405406	0.017543859649122806
blkH-f76107be-0a15-446b-8f07-b58b8379db6e	enz0-f05ca85d-82e0-40e0-abe7-0b0e96a9ba38	----------0000000000112334445555666677777888888999aaaaabbbbbbbbbcddeeeeeeefffHklnz	none	26	26	0	0.046153846153846156
Ers1-7806f172-80e6-4092-a88f-8b00cf13858f	enz0-f05ca85d-82e0-40e0-abe7-0b0e96a9ba38	----------00000000000011122233445556667778888888888999aaaaabbbbccdeeeeeeEfffffnrsz	none	26	26	0.11904761904761904	0.2191780821917808
enz0-f05ca85d-82e0-40e0-abe7-0b0e96a9ba38	+VY8-e18947a2-ea9f-47f1-a5da-3a44b940df6f	----------+00000000112233444444555667778888899999aaaaaaaaabbbbcdddeeeeeeefffffnVYz	none	26	26	0.11538461538461539	0.08108108108108109
Ers1-a43543cc-bd07-4aba-812f-42abc3517f28	enz0-f05ca85d-82e0-40e0-abe7-0b0e96a9ba38	----------000000001112222333344444555567778888899aaaaaaaabbbbbbccccddeeeeeEfffnrsz	none	26	26	0	0
enz0-f05ca85d-82e0-40e0-abe7-0b0e96a9ba38	enz0-0d3f9285-2398-47e6-aca2-ada2c6a8fc09	----------000000000022222333445556667788888899999aaaaaaaaabbbccccdddeeeeeeefffnnzz	none	26	26	0	0
blkH-6152c132-7c22-4a5e-ab9d-3709e23393cc	enz0-f05ca85d-82e0-40e0-abe7-0b0e96a9ba38	----------00000000112222223333334455556677788899999aaaaaabbbbbcccccddeeeeeeefHklnz	yes	26	26	0.05555555555555555	0.061224489795918366
enz0-f05ca85d-82e0-40e0-abe7-0b0e96a9ba38	blkH-24744230-1b97-4195-abb5-84936afd87fa	----------000000001122233344444455556677778888899999aaaaaaabbbbbbbcddeeeeefffHklnz	none	26	26	0.05	0.04597701149425287
Ers1-cca8acef-45c8-40c3-ace3-48ae3e298aae	enz0-f05ca85d-82e0-40e0-abe7-0b0e96a9ba38	----------0000000012233334444555678888888999aaaaaaaaaabbbcccccccdeeeeeeeeeeEffnrsz	none	26	26	0	0.1
Obit-f30ebf90-d81d-44c0-b6c7-0d72bb357a67	enz0-f05ca85d-82e0-40e0-abe7-0b0e96a9ba38	----------00000000000122333444555666777778888999aaaaabbbbbbbbcccddddeeeeeefffinOtz	none	26	26	0.1875	0.06666666666666667
Obit-904d8423-824d-4038-bad5-6c374ad9d24e	enz0-f05ca85d-82e0-40e0-abe7-0b0e96a9ba38	----------00000000022223333444444455566778888889999aaaaaabbbbbccddddddeeeeeefinOtz	none	26	26	0.16417910447761194	0.1348314606741573
Obit-904d8423-824d-4038-bad5-6c374ad9d24e	Ers1-340e84bd-06ba-4fb5-99ed-4a46dfffdb65	----------000012223333444444444445556666788889999aaaabbbbbbcdddddddddeeeEffffiOrst	none	26	26	0	0
Obit-904d8423-824d-4038-bad5-6c374ad9d24e	Ers1-f3027bcc-c8c2-474e-af33-f14324abcbe6	----------0001122222233333334444444444566777888899aaaabbbbbccccccdddddeeeEfffiOrst	none	26	26	0.05660377358490566	0.10714285714285714
Obit-904d8423-824d-4038-bad5-6c374ad9d24e	enz0-ce7dad59-da03-48d6-9649-40202eba50aa	----------000000022222333344444444455566677888899999aaaaaaabbbccdddddddddeeeeinOtz	none	26	26	0.1	0.061224489795918366
Obit-904d8423-824d-4038-bad5-6c374ad9d24e	1138021f-5f85-44c5-8a95-ed6ba3e0a277	---------00001112222233333444444445555566777888888999aaaaabbbccddddddeeeffiOt	none	26	26	0	0
blkH-c58c6cc8-9f1e-4d48-be2f-389e41f01397	Obit-904d8423-824d-4038-bad5-6c374ad9d24e	----------000111222233333444444444556677888888899999aabbbbcccccddddddeeeefffHiklOt	none	26	26	0.15	0.11578947368421053
Obit-904d8423-824d-4038-bad5-6c374ad9d24e	enz0-e8590e7c-417e-4985-a8dd-2280ae4c91f7	----------00000112222233344444444455567777888888899999aaaabbcccdddddddeeeeeefinOtz	none	26	26	0.015873015873015872	0.019230769230769232
Obit-904d8423-824d-4038-bad5-6c374ad9d24e	enz0-54c4a166-642d-4707-9dd9-eac58c3452b0	----------000001222223333444444444445555666677788889999aaaabbbccccddddddddeeeinOtz	none	26	26	0	0.12244897959183673
Obit-f4273573-4bef-47db-a0a6-a90dd75fea3a	Obit-904d8423-824d-4038-bad5-6c374ad9d24e	----------000022223333334444444445556677777888999aaaaaaabbbbbcddddddddeeefffiiOOtt	none	26	26	0.11363636363636363	0.07317073170731707
Obit-904d8423-824d-4038-bad5-6c374ad9d24e	Obit-fc75cb92-69fd-4c9d-b4b2-862b62443026	----------0002222222233334444444444556666677888899999aabbbbbbbccccdddddddeffiiOOtt	none	26	26	0.047619047619047616	0.06666666666666667
Ers1-6c7a44c9-d717-4079-88f6-2fad304fe27d	Obit-904d8423-824d-4038-bad5-6c374ad9d24e	----------00001122222333344444444445666777777888889999aaaabbcccddddddddeeEfffiOrst	none	26	26	0.02631578947368421	0.075
4lo4-ebedba06-2a6f-48ce-9501-3e8f248b3726	enz0-e0418873-4ffa-47ab-a196-48d110f348fd	----------0000011111222333344444444456666777888888899aaaaabbbbcdddeeeeeefffffflnoz	none	26	26	0.045454545454545456	0
enz0-e0418873-4ffa-47ab-a196-48d110f348fd	blkH-76ab9730-78c6-416e-b93b-60f97275edea	----------0000011111233334444445666667777777888889999aaaaabbbbbcdddeeeeefffffHklnz	none	26	26	0.02857142857142857	0.05555555555555555
Ers1-72d1ba90-ff2b-4c74-8df8-9d8d03a429a3	enz0-e0418873-4ffa-47ab-a196-48d110f348fd	----------000001111112223333444444446777788888889999aaaaaabbbcddddddeeEfffffffnrsz	none	26	26	0.05333333333333334	0.014925373134328358
enz0-e0418873-4ffa-47ab-a196-48d110f348fd	+VY8-e18947a2-ea9f-47f1-a5da-3a44b940df6f	----------+00001111112333444444444456677778888889999aaaaaaaabbddddeeeeffffffffnVYz	none	26	26	0.07142857142857142	0.013888888888888888
Ers1-a43543cc-bd07-4aba-812f-42abc3517f28	enz0-e0418873-4ffa-47ab-a196-48d110f348fd	----------000011111112223333344444444455677778888889aaaaaaabbbbcccdddeeEffffffnrsz	none	26	26	0.043478260869565216	0
enz0-e0418873-4ffa-47ab-a196-48d110f348fd	enz0-0d3f9285-2398-47e6-aca2-ada2c6a8fc09	----------000000111122223333444444566677788888889999aaaaaaaabcccddddeeeeffffffnnzz	none	26	26	0	0
enz0-e0418873-4ffa-47ab-a196-48d110f348fd	blkH-6152c132-7c22-4a5e-ab9d-3709e23393cc	----------00001111112222233333334444445566777788889999aaaaabbbccccdddeeeeffffHklnz	none	26	26	0.0449438202247191	0.09615384615384616
Ers1-cca8acef-45c8-40c3-ace3-48ae3e298aae	enz0-e0418873-4ffa-47ab-a196-48d110f348fd	----------0000111112333334444444456778888888899aaaaaaaaabccccccddeeeeeeeEfffffnrsz	none	26	26	0.02631578947368421	0.045454545454545456
enz0-e8590e7c-417e-4985-a8dd-2280ae4c91f7	enz0-e0418873-4ffa-47ab-a196-48d110f348fd	----------00000011111122334444444455677777888888889999aaaaabccddddeeeeeeefffffnnzz	none	26	26	0.043478260869565216	0.04918032786885246
blkH-c58c6cc8-9f1e-4d48-be2f-389e41f01397	enz0-e0418873-4ffa-47ab-a196-48d110f348fd	----------000011111112333344444444566777888888889999aaabbbccccdddeeeeefffffffHklnz	none	26	26	0.0759493670886076	0.02197802197802198
Obit-f30ebf90-d81d-44c0-b6c7-0d72bb357a67	enz0-e0418873-4ffa-47ab-a196-48d110f348fd	----------00000001111123333444444456667777778888899aaaabbbbbbccdddddeeeffffffinOtz	none	26	26	0.047619047619047616	0.037037037037037035
enz0-e0418873-4ffa-47ab-a196-48d110f348fd	enz0-f05ca85d-82e0-40e0-abe7-0b0e96a9ba38	----------00000000001111233344444455667778888888999aaaaaaabbbbcdddeeeeeeefffffnnzz	none	26	26	0.13043478260869565	0.19387755102040816
Obit-f4273573-4bef-47db-a0a6-a90dd75fea3a	4lo4-ebedba06-2a6f-48ce-9501-3e8f248b3726	----------00001222233333444444455566667777788899aaaaaaabbbbbbcddddeeeeeefffffiloOt	yes	26	26	0.25	0.08333333333333333
Obit-f4273573-4bef-47db-a0a6-a90dd75fea3a	blkH-76ab9730-78c6-416e-b93b-60f97275edea	----------00001223333344445556666677777777789999aaaaaaabbbbbbbcddddeeeeeffffHiklOt	none	26	26	0	0
Obit-f4273573-4bef-47db-a0a6-a90dd75fea3a	Ers1-72d1ba90-ff2b-4c74-8df8-9d8d03a429a3	----------0000112222333334444445567777778889999aaaaaaaabbbbbcdddddddeeEffffffiOrst	none	26	26	0.11428571428571428	0
Obit-f4273573-4bef-47db-a0a6-a90dd75fea3a	blkH-f76107be-0a15-446b-8f07-b58b8379db6e	----------00000112333344444555566667777777788899aaaaaabbbbbbbbbddddeeeefffffHiklOt	none	26	26	0.02564102564102564	0.030303030303030304
Obit-f4273573-4bef-47db-a0a6-a90dd75fea3a	Ers1-7806f172-80e6-4092-a88f-8b00cf13858f	----------000000011122233334444555666777777888888899aaaaaabbbbcdddeeeEfffffffiOrst	none	26	26	0.09090909090909091	0.06451612903225806
Obit-f4273573-4bef-47db-a0a6-a90dd75fea3a	+VY8-e18947a2-ea9f-47f1-a5da-3a44b940df6f	----------+000112233334444444455566777777889999aaaaaaaaaabbbbdddddeeeefffffffiOtVY	none	26	26	0.09259259259259259	0.016129032258064516
Obit-f4273573-4bef-47db-a0a6-a90dd75fea3a	Ers1-a43543cc-bd07-4aba-812f-42abc3517f28	----------0001112222333333444444455556777777889aaaaaaaaabbbbbbcccddddeeEfffffiOrst	none	26	26	0.058823529411764705	0.045454545454545456
Obit-f4273573-4bef-47db-a0a6-a90dd75fea3a	enz0-0d3f9285-2398-47e6-aca2-ada2c6a8fc09	----------0000022222333334444555666777778889999aaaaaaaaaabbbcccdddddeeeefffffinOtz	yes	26	26	0.18181818181818182	0.058823529411764705
Obit-f4273573-4bef-47db-a0a6-a90dd75fea3a	blkH-6152c132-7c22-4a5e-ab9d-3709e23393cc	----------000112222223333333344445555667777779999aaaaaaabbbbbccccddddeeeefffHiklOt	none	26	26	0.09090909090909091	0.1
Obit-f4273573-4bef-47db-a0a6-a90dd75fea3a	blkH-24744230-1b97-4195-abb5-84936afd87fa	----------0001122233333444444445555667777777889999aaaaaaaabbbbbbbddddeefffffHiklOt	none	26	26	0.18181818181818182	0.07246376811594203
Obit-f4273573-4bef-47db-a0a6-a90dd75fea3a	Ers1-cca8acef-45c8-40c3-ace3-48ae3e298aae	----------00012233333344444455567777888899aaaaaaaaaaabbbccccccdddeeeeeeeEffffiOrst	none	26	26	0.03225806451612903	0
Obit-f4273573-4bef-47db-a0a6-a90dd75fea3a	Obit-f30ebf90-d81d-44c0-b6c7-0d72bb357a67	----------000000122333334444455566677777777899aaaaaabbbbbbbbccddddddeeefffffiiOOtt	none	26	26	0	0.05263157894736842
Obit-f4273573-4bef-47db-a0a6-a90dd75fea3a	enz0-e0418873-4ffa-47ab-a196-48d110f348fd	----------000001111233333444444445566777777888899aaaaaaaabbbbdddddeeeefffffffinOtz	none	26	26	0.0392156862745098	0.05063291139240506
4lo4-ebedba06-2a6f-48ce-9501-3e8f248b3726	Obit-4f3292d1-2df5-4e7d-85b0-63109f8f934a	----------0000111222222333334444444555666677888889999aaabbbbbcddddeeeeeffffffiloOt	none	26	26	0.18181818181818182	0.10344827586206896
blkH-76ab9730-78c6-416e-b93b-60f97275edea	Obit-4f3292d1-2df5-4e7d-85b0-63109f8f934a	----------0000111222233333444455566666777777888999999aaabbbbbbcddddeeeefffffHiklOt	none	26	26	0.04	0.07142857142857142
Ers1-72d1ba90-ff2b-4c74-8df8-9d8d03a429a3	Obit-4f3292d1-2df5-4e7d-85b0-63109f8f934a	----------000011112222223333344444455677788888999999aaaabbbbcdddddddeEfffffffiOrst	none	26	26	0.07407407407407407	0.1
blkH-f76107be-0a15-446b-8f07-b58b8379db6e	Obit-4f3292d1-2df5-4e7d-85b0-63109f8f934a	----------0000011112223333444445555666677777888889999aabbbbbbbbddddeeeffffffHiklOt	none	26	26	0.043478260869565216	0.038461538461538464
Ers1-7806f172-80e6-4092-a88f-8b00cf13858f	Obit-4f3292d1-2df5-4e7d-85b0-63109f8f934a	----------00000001111122222333344445556667778888888889999aabbbcdddeeEffffffffiOrst	none	26	26	0.043478260869565216	0.11428571428571428
+VY8-e18947a2-ea9f-47f1-a5da-3a44b940df6f	Obit-4f3292d1-2df5-4e7d-85b0-63109f8f934a	----------+00011112222333344444444555667778888999999aaaaaabbbdddddeeeffffffffiOtVY	none	26	26	0	0
Ers1-a43543cc-bd07-4aba-812f-42abc3517f28	Obit-4f3292d1-2df5-4e7d-85b0-63109f8f934a	----------000111112222223333334444444555567778888999aaaaabbbbbcccddddeEffffffiOrst	none	26	26	0	0.1111111111111111
Obit-4f3292d1-2df5-4e7d-85b0-63109f8f934a	enz0-0d3f9285-2398-47e6-aca2-ada2c6a8fc09	----------000001122222223333344445556667788888999999aaaaaabbcccdddddeeeffffffinOtz	none	26	26	0	0.04
blkH-6152c132-7c22-4a5e-ab9d-3709e23393cc	Obit-4f3292d1-2df5-4e7d-85b0-63109f8f934a	----------00011112222222233333333444455556677788999999aaabbbbccccddddeeeffffHiklOt	none	26	26	0.07692307692307693	0.02857142857142857
Obit-4f3292d1-2df5-4e7d-85b0-63109f8f934a	blkH-24744230-1b97-4195-abb5-84936afd87fa	----------000111122222333334444444455556677778888999999aaaabbbbbbddddeffffffHiklOt	none	26	26	0.07142857142857142	0.027777777777777776
Ers1-cca8acef-45c8-40c3-ace3-48ae3e298aae	Obit-4f3292d1-2df5-4e7d-85b0-63109f8f934a	----------0001112222333333444444555678888889999aaaaaaabbccccccdddeeeeeeEfffffiOrst	none	26	26	0.10344827586206896	0.030303030303030304
